Date,Open,High,Low,Close,Symbol,Volume
2024-12-11,1.27715,1.27816,1.27136,1.27516,GBPUSD,
2024-12-12,1.27524,1.27876,1.26668,1.26758,GBPUSD,
2024-12-13,1.26775,1.26793,1.26087,1.26187,GBPUSD,
2024-12-16,1.2616,1.26987,1.26133,1.26824,GBPUSD,
2024-12-17,1.26812,1.27284,1.26663,1.27122,GBPUSD,
2024-12-18,1.27124,1.27225,1.25629,1.25704,GBPUSD,
2024-12-19,1.2572,1.26668,1.24954,1.25063,GBPUSD,
2024-12-20,1.2506,1.26136,1.24755,1.25742,GBPUSD,
2024-12-23,1.25659,1.25882,1.251,1.25388,GBPUSD,
2024-12-24,1.25382,1.25748,1.25191,1.2522,GBPUSD,
2024-12-26,1.25487,1.25491,1.25013,1.25261,GBPUSD,
2024-12-27,1.25257,1.25924,1.25052,1.25798,GBPUSD,
2024-12-30,1.25822,1.26074,1.2507,1.25433,GBPUSD,
2024-12-31,1.25488,1.25694,1.25059,1.25122,GBPUSD,
2025-01-02,1.25145,1.25407,1.23547,1.23826,GBPUSD,
2025-01-03,1.23815,1.24342,1.23766,1.24267,GBPUSD,
2025-01-06,1.24206,1.25506,1.2418,1.25188,GBPUSD,
2025-01-07,1.252,1.25756,1.24755,1.24771,GBPUSD,
2025-01-08,1.24772,1.24942,1.23216,1.23638,GBPUSD,
2025-01-09,1.2364,1.23654,1.22399,1.23108,GBPUSD,
2025-01-10,1.23107,1.23219,1.21936,1.22083,GBPUSD,
2025-01-13,1.22071,1.22446,1.21003,1.22369,GBPUSD,
2025-01-14,1.2237,1.22498,1.21405,1.22142,GBPUSD,
2025-01-15,1.22143,1.23059,1.21734,1.22398,GBPUSD,
2025-01-16,1.22406,1.22605,1.21755,1.22376,GBPUSD,
2025-01-17,1.22377,1.22442,1.21611,1.21706,GBPUSD,
2025-01-20,1.21754,1.23444,1.21611,1.23259,GBPUSD,
2025-01-21,1.23259,1.23601,1.22299,1.23507,GBPUSD,
2025-01-22,1.23507,1.23757,1.23089,1.23128,GBPUSD,
2025-01-23,1.23135,1.23755,1.22939,1.2352,GBPUSD,
2025-01-24,1.23517,1.25017,1.23488,1.24862,GBPUSD,
2025-01-27,1.24728,1.2523,1.24263,1.24957,GBPUSD,
2025-01-28,1.24957,1.24973,1.24149,1.244,GBPUSD,
2025-01-29,1.24397,1.24633,1.23935,1.24505,GBPUSD,
2025-01-30,1.24505,1.2476,1.24081,1.24164,GBPUSD,
2025-01-31,1.24168,1.24712,1.23864,1.24004,GBPUSD,
2025-02-03,1.23035,1.2455,1.22496,1.24406,GBPUSD,
2025-02-04,1.24397,1.24932,1.238,1.24802,GBPUSD,
2025-02-05,1.24786,1.255,1.24637,1.2505,GBPUSD,
2025-02-06,1.25045,1.25095,1.23641,1.24328,GBPUSD,
2025-02-07,1.24332,1.24939,1.23766,1.24076,GBPUSD,
2025-02-10,1.23814,1.24221,1.23632,1.23698,GBPUSD,
2025-02-11,1.23694,1.24538,1.23327,1.24446,GBPUSD,
2025-02-12,1.24442,1.24837,1.23782,1.24446,GBPUSD,
2025-02-13,1.24445,1.25685,1.24428,1.25647,GBPUSD,
2025-02-14,1.25647,1.26303,1.255,1.25864,GBPUSD,
2025-02-17,1.25875,1.26348,1.25784,1.26216,GBPUSD,
2025-02-18,1.26217,1.26403,1.25833,1.26344,GBPUSD,
2025-02-19,1.2635,1.26359,1.25634,1.25825,GBPUSD,
2025-02-20,1.25825,1.26713,1.2579,1.26664,GBPUSD,
2025-02-21,1.26661,1.26787,1.26251,1.26305,GBPUSD,
2025-02-24,1.26438,1.26905,1.26123,1.26294,GBPUSD,
2025-02-25,1.26287,1.26774,1.26067,1.26685,GBPUSD,
2025-02-26,1.26678,1.27143,1.26362,1.26776,GBPUSD,
2025-02-27,1.26789,1.2689,1.25983,1.26017,GBPUSD,
2025-02-28,1.26011,1.26219,1.25598,1.25794,GBPUSD,
2025-03-03,1.25911,1.27216,1.25829,1.27033,GBPUSD,
2025-03-04,1.27033,1.27996,1.26791,1.27903,GBPUSD,
2025-03-05,1.27909,1.29008,1.27687,1.28923,GBPUSD,
2025-03-06,1.2892,1.29238,1.28662,1.28819,GBPUSD,
2025-03-07,1.28827,1.29448,1.28765,1.29252,GBPUSD,
2025-03-10,1.29313,1.29465,1.28618,1.28743,GBPUSD,
2025-03-11,1.28749,1.29655,1.28726,1.29484,GBPUSD,
2025-03-12,1.29484,1.29861,1.29139,1.29661,GBPUSD,
2025-03-13,1.29666,1.29735,1.29211,1.2952,GBPUSD,
2025-03-14,1.29522,1.2959,1.29112,1.29336,GBPUSD,
2025-03-17,1.29313,1.29989,1.29267,1.2988,GBPUSD,
2025-03-18,1.2988,1.30098,1.29518,1.30005,GBPUSD,
2025-03-19,1.30011,1.30117,1.29554,1.30063,GBPUSD,
2025-03-20,1.30063,1.30149,1.29362,1.29662,GBPUSD,
2025-03-21,1.29664,1.29707,1.28881,1.29186,GBPUSD,
2025-03-24,1.29147,1.29741,1.28959,1.29205,GBPUSD,
2025-03-25,1.29204,1.2967,1.29033,1.29434,GBPUSD,
2025-03-26,1.29432,1.2946,1.28713,1.28752,GBPUSD,
2025-03-27,1.28752,1.29922,1.28723,1.29459,GBPUSD,
2025-03-28,1.29459,1.29683,1.29229,1.29443,GBPUSD,
2025-03-31,1.29325,1.29726,1.28867,1.29191,GBPUSD,
2025-04-01,1.29164,1.29409,1.28797,1.29224,GBPUSD,
2025-04-02,1.29252,1.30239,1.29015,1.29998,GBPUSD,
2025-04-03,1.29981,1.32049,1.29733,1.31037,GBPUSD,
2025-04-04,1.31032,1.31135,1.28571,1.28733,GBPUSD,
2025-04-07,1.28445,1.29336,1.27087,1.27258,GBPUSD,
2025-04-08,1.27262,1.28133,1.27227,1.27673,GBPUSD,
2025-04-09,1.27667,1.28639,1.27449,1.28219,GBPUSD,
2025-04-10,1.28221,1.29961,1.2811,1.29692,GBPUSD,
2025-04-11,1.29716,1.3145,1.29679,1.30739,GBPUSD,
2025-04-14,1.30946,1.3201,1.30643,1.31873,GBPUSD,
2025-04-15,1.31872,1.32519,1.31643,1.3226,GBPUSD,
2025-04-16,1.32274,1.32919,1.32126,1.32431,GBPUSD,
2025-04-17,1.32423,1.32736,1.3203,1.32676,GBPUSD,
2025-04-21,1.3289,1.34216,1.32825,1.33814,GBPUSD,
2025-04-22,1.33814,1.34232,1.32925,1.32925,GBPUSD,
2025-04-23,1.32941,1.33389,1.32343,1.32653,GBPUSD,
2025-04-24,1.32602,1.33486,1.32545,1.33366,GBPUSD,
2025-04-25,1.33346,1.334,1.32743,1.33191,GBPUSD,
2025-04-28,1.33064,1.34439,1.32804,1.34383,GBPUSD,
2025-04-29,1.34362,1.34438,1.33807,1.34086,GBPUSD,
2025-04-30,1.34086,1.34146,1.33092,1.3327,GBPUSD,
2025-05-01,1.33268,1.33456,1.32606,1.32755,GBPUSD,
2025-05-02,1.32756,1.33307,1.32677,1.32778,GBPUSD,
2025-05-05,1.32663,1.33366,1.32605,1.32913,GBPUSD,
2025-05-06,1.32942,1.34022,1.3261,1.33769,GBPUSD,
2025-05-07,1.33771,1.33771,1.32803,1.32938,GBPUSD,
2025-05-08,1.32951,1.33564,1.32367,1.32513,GBPUSD,
2025-05-09,1.32509,1.33226,1.32125,1.33116,GBPUSD,
2025-05-12,1.32708,1.32994,1.31404,1.31718,GBPUSD,
2025-05-13,1.31721,1.33161,1.31701,1.33077,GBPUSD,
2025-05-14,1.33071,1.33604,1.32543,1.32609,GBPUSD,
2025-05-15,1.32618,1.33198,1.32595,1.33041,GBPUSD,
2025-05-16,1.33043,1.33326,1.32509,1.32756,GBPUSD,
2025-05-19,1.32791,1.34037,1.32791,1.33614,GBPUSD,
2025-05-20,1.33605,1.33949,1.3335,1.33874,GBPUSD,
2025-05-21,1.33874,1.34684,1.33874,1.34172,GBPUSD,
2025-05-22,1.34172,1.3441,1.33911,1.34222,GBPUSD,
2025-05-23,1.34232,1.35391,1.34187,1.35347,GBPUSD,
2025-05-26,1.35267,1.35931,1.35237,1.35643,GBPUSD,
2025-05-27,1.35643,1.35869,1.35006,1.35116,GBPUSD,
2025-05-28,1.35117,1.35223,1.34504,1.3471,GBPUSD,
2025-05-29,1.3471,1.35072,1.34156,1.34943,GBPUSD,
2025-05-30,1.34917,1.35109,1.34483,1.34733,GBPUSD,
2025-06-02,1.34549,1.35598,1.34539,1.35431,GBPUSD,
2025-06-03,1.35442,1.35595,1.34923,1.35184,GBPUSD,
2025-06-04,1.35181,1.35801,1.35016,1.35519,GBPUSD,
2025-06-05,1.3554,1.36167,1.35408,1.35745,GBPUSD,
2025-06-06,1.35746,1.35849,1.35077,1.3532,GBPUSD,
2025-06-09,1.35307,1.35812,1.35248,1.35508,GBPUSD,
2025-06-10,1.35504,1.35643,1.34569,1.35022,GBPUSD,
2025-06-11,1.35022,1.35673,1.34646,1.35492,GBPUSD,
2025-06-12,1.35494,1.36236,1.35244,1.36176,GBPUSD,
2025-06-13,1.36172,1.36324,1.35175,1.35705,GBPUSD,
2025-06-16,1.35493,1.36216,1.3535,1.35762,GBPUSD,
2025-06-17,1.35763,1.35796,1.34155,1.34248,GBPUSD,
2025-06-18,1.34233,1.34761,1.34014,1.34262,GBPUSD,
2025-06-19,1.34236,1.34701,1.33833,1.34637,GBPUSD,
2025-06-20,1.3464,1.35108,1.3446,1.34461,GBPUSD,
2025-06-23,1.34078,1.35309,1.3371,1.35217,GBPUSD,
2025-06-24,1.35234,1.36485,1.35203,1.36125,GBPUSD,
2025-06-25,1.36132,1.36715,1.35913,1.36609,GBPUSD,
2025-06-26,1.36611,1.37708,1.36606,1.37295,GBPUSD,
2025-06-27,1.37297,1.37526,1.36832,1.37069,GBPUSD,
2025-06-30,1.37196,1.37407,1.36745,1.3731,GBPUSD,
2025-07-01,1.37308,1.37887,1.37042,1.37466,GBPUSD,
2025-07-02,1.37473,1.37527,1.35629,1.36554,GBPUSD,
2025-07-03,1.36543,1.36754,1.35864,1.3652,GBPUSD,
2025-07-04,1.3652,1.36814,1.36353,1.3651,GBPUSD,
2025-07-07,1.36533,1.36578,1.35756,1.36051,GBPUSD,
2025-07-08,1.36057,1.36467,1.35268,1.3589,GBPUSD,
2025-07-09,1.35881,1.36196,1.35646,1.35891,GBPUSD,
2025-07-10,1.3589,1.36197,1.35337,1.35769,GBPUSD,
2025-07-11,1.35783,1.3586,1.34908,1.34976,GBPUSD,
2025-07-14,1.34896,1.35044,1.34242,1.3431,GBPUSD,
2025-07-15,1.34325,1.34668,1.33794,1.33846,GBPUSD,
2025-07-16,1.33843,1.34844,1.33656,1.34175,GBPUSD,
2025-07-17,1.34173,1.34206,1.33746,1.34177,GBPUSD,
2025-07-18,1.34179,1.34751,1.34091,1.34138,GBPUSD,
2025-07-21,1.34185,1.35106,1.34027,1.34918,GBPUSD,
2025-07-22,1.34918,1.35355,1.34623,1.35259,GBPUSD,
2025-07-23,1.35266,1.3584,1.35155,1.35813,GBPUSD,
2025-07-24,1.35813,1.35885,1.35035,1.35093,GBPUSD,
2025-07-25,1.35089,1.35124,1.34166,1.3438,GBPUSD,
2025-07-28,1.34402,1.34527,1.33516,1.33603,GBPUSD,
2025-07-29,1.33586,1.33641,1.3308,1.33548,GBPUSD,
2025-07-30,1.33514,1.33847,1.32294,1.32349,GBPUSD,
2025-07-31,1.32345,1.32819,1.3186,1.32035,GBPUSD,
2025-08-01,1.32025,1.331,1.31417,1.32614,GBPUSD,
2025-08-04,1.32815,1.33309,1.32539,1.32828,GBPUSD,
2025-08-05,1.32819,1.3316,1.32605,1.32979,GBPUSD,
2025-08-06,1.32959,1.33682,1.32819,1.33582,GBPUSD,
2025-08-07,1.33585,1.34483,1.33461,1.34403,GBPUSD,
2025-08-08,1.34432,1.34588,1.34181,1.34503,GBPUSD,
2025-08-11,1.34437,1.34768,1.33998,1.34312,GBPUSD,
2025-08-12,1.34317,1.35235,1.34207,1.34994,GBPUSD,
2025-08-13,1.34989,1.35847,1.3493,1.35743,GBPUSD,
2025-08-14,1.35735,1.35941,1.35211,1.35302,GBPUSD,
2025-08-15,1.35296,1.35746,1.35263,1.35553,GBPUSD,
2025-08-18,1.35597,1.35663,1.35024,1.35062,GBPUSD,
2025-08-19,1.35072,1.35312,1.34779,1.349,GBPUSD,
2025-08-20,1.34903,1.35094,1.34478,1.34563,GBPUSD,
2025-08-21,1.34554,1.34826,1.3406,1.34117,GBPUSD,
2025-08-22,1.34128,1.35439,1.33907,1.35186,GBPUSD,
2025-08-25,1.35201,1.35273,1.34463,1.34565,GBPUSD,
2025-08-26,1.34576,1.34933,1.34349,1.34805,GBPUSD,
2025-08-27,1.3479,1.35018,1.34169,1.34952,GBPUSD,
2025-08-28,1.3497,1.35308,1.34833,1.35093,GBPUSD,
2025-08-29,1.35105,1.35154,1.34464,1.35152,GBPUSD,
2025-09-01,1.35054,1.35499,1.35003,1.35424,GBPUSD,
2025-09-02,1.35422,1.35494,1.33403,1.33945,GBPUSD,
2025-09-03,1.33939,1.34579,1.33335,1.34429,GBPUSD,
2025-09-04,1.34419,1.34591,1.34167,1.34332,GBPUSD,
2025-09-05,1.34338,1.35543,1.34329,1.35031,GBPUSD,
2025-09-08,1.35027,1.35565,1.34827,1.35456,GBPUSD,
2025-09-09,1.35466,1.35903,1.35185,1.35281,GBPUSD,
2025-09-10,1.35281,1.35631,1.35145,1.35293,GBPUSD,
2025-09-11,1.35296,1.35829,1.34947,1.3575,GBPUSD,
2025-09-12,1.35753,1.35804,1.35249,1.35617,GBPUSD,
2025-09-15,1.35616,1.362,1.3549,1.36053,GBPUSD,
2025-09-16,1.36045,1.36719,1.35983,1.36482,GBPUSD,
2025-09-17,1.36477,1.37262,1.36199,1.36307,GBPUSD,
2025-09-18,1.36286,1.36595,1.35343,1.35558,GBPUSD,
2025-09-19,1.35556,1.35589,1.34637,1.34724,GBPUSD,
2025-09-22,1.34688,1.35198,1.34533,1.35121,GBPUSD,
2025-09-23,1.35138,1.35367,1.34871,1.35208,GBPUSD,
2025-09-24,1.35197,1.35285,1.34272,1.34481,GBPUSD,
2025-09-25,1.34477,1.3467,1.33241,1.33396,GBPUSD,
2025-09-26,1.3344,1.3413,1.33297,1.34081,GBPUSD,
2025-09-29,1.34017,1.34567,1.33994,1.3428,GBPUSD,
2025-09-30,1.34279,1.34671,1.34139,1.34468,GBPUSD,
2025-10-01,1.34469,1.35272,1.34353,1.34815,GBPUSD,
2025-10-02,1.34827,1.35104,1.34011,1.34425,GBPUSD,
2025-10-03,1.34413,1.34847,1.34291,1.34831,GBPUSD,
2025-10-06,1.34456,1.34901,1.34168,1.3481,GBPUSD,
2025-10-07,1.34802,1.34874,1.33929,1.34305,GBPUSD,
2025-10-08,1.34309,1.34385,1.33714,1.34046,GBPUSD,
2025-10-09,1.34047,1.34191,1.32802,1.33054,GBPUSD,
2025-10-10,1.33073,1.33707,1.3262,1.335,GBPUSD,
2025-10-13,1.33386,1.33663,1.33153,1.33355,GBPUSD,
2025-10-14,1.33356,1.33525,1.3249,1.33198,GBPUSD,
2025-10-15,1.33189,1.34073,1.33173,1.33977,GBPUSD,
2025-10-16,1.33968,1.34546,1.3395,1.34355,GBPUSD,
2025-10-17,1.34363,1.34713,1.33911,1.34378,GBPUSD,
2025-10-20,1.34262,1.34431,1.34004,1.34079,GBPUSD,
2025-10-21,1.34071,1.34162,1.33613,1.33701,GBPUSD,
2025-10-22,1.33701,1.33869,1.33058,1.33549,GBPUSD,
2025-10-23,1.33546,1.33598,1.33083,1.33266,GBPUSD,
2025-10-24,1.33268,1.33592,1.32877,1.33119,GBPUSD,
2025-10-27,1.33235,1.33527,1.3311,1.33394,GBPUSD,
2025-10-28,1.33398,1.33697,1.32497,1.32718,GBPUSD,
2025-10-29,1.32718,1.32806,1.31411,1.31938,GBPUSD,
2025-10-30,1.31938,1.32189,1.31168,1.31534,GBPUSD,
2025-10-31,1.31535,1.31649,1.30976,1.31525,GBPUSD,
2022-11-03,147.935,148.449,147.114,148.171,USDJPY,
2022-11-04,148.164,148.405,146.56,146.661,USDJPY,
2022-11-07,146.977,147.559,146.098,146.611,USDJPY,
2022-11-08,146.5795,146.934,145.313,145.672,USDJPY,
2022-11-09,145.67,146.796,145.203,146.441,USDJPY,
2022-11-10,146.4365,146.588,140.208,141.703,USDJPY,
2022-11-11,141.703,142.483,138.476,138.672,USDJPY,
2022-11-14,139.7205,140.803,138.825,140.066,USDJPY,
2022-11-15,140.043,140.608,137.6895,139.2985,USDJPY,
2022-11-16,139.295,140.294,138.746,139.495,USDJPY,
2022-11-17,139.513,140.739,138.881,140.29,USDJPY,
2022-11-18,140.28,140.498,139.636,140.396,USDJPY,
2022-11-21,140.3795,142.253,140.166,142.105,USDJPY,
2022-11-22,142.1035,142.242,141.088,141.199,USDJPY,
2022-11-23,141.1995,141.6,139.186,139.5855,USDJPY,
2022-11-24,139.5815,139.5815,138.072,138.5865,USDJPY,
2022-11-25,138.578,139.592,138.384,139.0595,USDJPY,
2022-11-28,139.27,139.424,137.502,138.909,USDJPY,
2022-11-29,138.909,139.353,137.868,138.6785,USDJPY,
2022-11-30,138.6815,139.894,137.655,138.085,USDJPY,
2022-12-01,138.0855,138.0855,135.213,135.329,USDJPY,
2022-12-02,135.329,135.98,133.635,134.315,USDJPY,
2022-12-05,134.361,136.853,134.137,136.738,USDJPY,
2022-12-06,136.729,137.422,135.973,136.998,USDJPY,
2022-12-07,137.0015,137.854,136.22,136.442,USDJPY,
2022-12-08,136.462,137.238,136.258,136.6535,USDJPY,
2022-12-09,136.6505,136.893,135.606,136.695,USDJPY,
2022-12-12,136.595,137.85,136.57,137.553,USDJPY,
2022-12-13,137.557,137.953,134.667,135.489,USDJPY,
2022-12-14,135.4795,135.99,134.6085,135.43,USDJPY,
2022-12-15,135.442,138.173,135.243,137.752,USDJPY,
2022-12-16,137.752,137.797,136.3,136.698,USDJPY,
2022-12-19,136.1795,137.157,135.761,136.8905,USDJPY,
2022-12-20,136.887,137.472,130.586,131.7675,USDJPY,
2022-12-21,131.758,132.521,131.517,132.3675,USDJPY,
2022-12-22,132.3565,132.7,131.653,132.4025,USDJPY,
2022-12-23,132.3945,133.14,132.159,132.884,USDJPY,
2022-12-27,132.917,133.596,132.636,133.477,USDJPY,
2022-12-28,133.479,134.5,133.405,134.304,USDJPY,
2022-12-29,134.312,134.357,132.885,133.0265,USDJPY,
2022-12-30,133.023,133.095,130.786,131.279,USDJPY,
2023-01-02,130.8545,131.045,130.62,130.741,USDJPY,
2023-01-03,130.743,131.394,129.524,130.999,USDJPY,
2023-01-04,130.999,132.7175,129.928,132.393,USDJPY,
2023-01-05,132.41,134.055,131.706,133.418,USDJPY,
2023-01-06,133.426,134.765,132.005,132.103,USDJPY,
2023-01-09,132.121,132.656,131.31,131.8975,USDJPY,
2023-01-10,131.895,132.479,131.392,132.19,USDJPY,
2023-01-11,132.177,132.873,132.068,132.429,USDJPY,
2023-01-12,132.429,132.429,128.882,129.3015,USDJPY,
2023-01-13,129.3165,129.4265,127.472,127.883,USDJPY,
2023-01-16,127.7805,128.864,127.239,128.462,USDJPY,
2023-01-17,128.4615,129.1485,127.993,128.2225,USDJPY,
2023-01-18,128.2225,131.58,127.582,128.766,USDJPY,
2023-01-19,128.763,128.844,127.772,128.4215,USDJPY,
2023-01-20,128.426,130.613,128.353,129.583,USDJPY,
2023-01-23,129.618,130.888,129.054,130.6065,USDJPY,
2023-01-24,130.613,131.115,129.732,130.1615,USDJPY,
2023-01-25,130.1575,130.586,129.281,129.507,USDJPY,
2023-01-26,129.506,130.615,129.031,130.1685,USDJPY,
2023-01-27,130.156,130.266,129.505,129.877,USDJPY,
2023-01-30,129.8295,130.568,129.209,130.38,USDJPY,
2023-01-31,130.38,130.527,129.753,130.0905,USDJPY,
2023-02-01,130.0895,130.407,128.554,128.9245,USDJPY,
2023-02-02,128.9225,129.117,128.086,128.644,USDJPY,
2023-02-03,128.6495,131.191,128.332,131.144,USDJPY,
2023-02-06,131.8895,132.902,131.517,132.623,USDJPY,
2023-02-07,132.6225,132.71,130.487,131.0695,USDJPY,
2023-02-08,131.0625,131.534,130.605,131.35,USDJPY,
2023-02-09,131.3495,131.824,130.346,131.473,USDJPY,
2023-02-10,131.474,131.894,129.809,131.413,USDJPY,
2023-02-13,131.4385,132.911,131.4075,132.4195,USDJPY,
2023-02-14,132.4175,133.314,131.5585,133.079,USDJPY,
2023-02-15,133.09,134.356,132.548,134.021,USDJPY,
2023-02-16,134.015,134.462,133.605,133.9785,USDJPY,
2023-02-17,133.9835,135.102,133.9835,134.191,USDJPY,
2023-02-20,134.2665,134.536,133.933,134.268,USDJPY,
2023-02-21,134.2655,135.227,134.155,134.954,USDJPY,
2023-02-22,134.9635,135.056,134.369,134.886,USDJPY,
2023-02-23,134.886,135.363,134.489,134.689,USDJPY,
2023-02-24,134.6885,136.521,134.075,136.416,USDJPY,
2023-02-27,136.3755,136.5515,135.918,136.2015,USDJPY,
2023-02-28,136.203,136.913,135.75,136.2115,USDJPY,
2023-03-01,136.2105,136.464,135.261,136.123,USDJPY,
2023-03-02,136.1195,137.092,136.024,136.7245,USDJPY,
2023-03-03,136.721,136.768,135.747,135.831,USDJPY,
2023-03-06,135.896,136.186,135.384,135.944,USDJPY,
2023-03-07,135.94,137.194,135.55,137.115,USDJPY,
2023-03-08,137.1155,137.898,136.487,137.2785,USDJPY,
2023-03-09,137.269,137.291,135.948,136.163,USDJPY,
2023-03-10,136.1675,136.99,134.119,134.86,USDJPY,
2023-03-13,134.4365,135.037,132.298,133.211,USDJPY,
2023-03-14,133.209,134.898,133.039,134.242,USDJPY,
2023-03-15,134.242,135.112,132.2235,133.344,USDJPY,
2023-03-16,133.344,133.826,131.729,133.483,USDJPY,
2023-03-17,133.482,133.58,131.577,131.846,USDJPY,
2023-03-20,132.166,132.642,130.543,131.411,USDJPY,
2023-03-21,131.411,132.621,131.042,132.35,USDJPY,
2023-03-22,132.349,133.002,131.009,131.479,USDJPY,
2023-03-23,131.472,131.659,130.326,130.838,USDJPY,
2023-03-24,130.837,130.935,129.649,130.7145,USDJPY,
2023-03-27,130.583,131.755,130.507,131.5515,USDJPY,
2023-03-28,131.553,131.5675,130.419,130.8575,USDJPY,
2023-03-29,130.861,132.889,130.762,132.7445,USDJPY,
2023-03-30,132.748,132.963,132.212,132.6755,USDJPY,
2023-03-31,132.676,133.587,132.591,132.76,USDJPY,
2023-04-03,133.277,133.755,132.206,132.4225,USDJPY,
2023-04-04,132.4145,133.162,131.531,131.737,USDJPY,
2023-04-05,131.723,131.846,130.652,131.254,USDJPY,
2023-04-06,131.254,131.892,130.794,131.71,USDJPY,
2023-04-10,132.16,133.87,131.83,133.59,USDJPY,
2023-04-11,133.591,133.804,132.977,133.665,USDJPY,
2023-04-12,133.664,134.044,132.745,133.135,USDJPY,
2023-04-13,133.11,133.389,132.033,132.5735,USDJPY,
2023-04-14,132.5755,133.838,132.172,133.764,USDJPY,
2023-04-17,133.8195,134.573,133.715,134.456,USDJPY,
2023-04-18,134.4445,134.704,133.867,134.084,USDJPY,
2023-04-19,134.0875,135.072,133.957,134.625,USDJPY,
2023-04-20,134.6285,134.971,134.015,134.2195,USDJPY,
2023-04-21,134.2245,134.49,133.552,134.076,USDJPY,
2023-04-24,134.028,134.731,133.895,134.1985,USDJPY,
2023-04-25,134.1905,134.478,133.375,133.7335,USDJPY,
2023-04-26,133.7275,133.9255,133.018,133.636,USDJPY,
2023-04-27,133.639,134.194,133.249,133.902,USDJPY,
2023-04-28,133.904,136.552,133.432,136.242,USDJPY,
2023-05-01,136.223,137.538,136.192,137.4905,USDJPY,
2023-05-02,137.4775,137.775,136.319,136.552,USDJPY,
2023-05-03,136.5505,136.574,134.566,134.615,USDJPY,
2023-05-04,134.6185,134.877,133.504,134.2445,USDJPY,
2023-05-05,134.2605,135.116,133.888,134.853,USDJPY,
2023-05-08,134.8605,135.295,134.658,135.077,USDJPY,
2023-05-09,135.061,135.35,134.724,135.2205,USDJPY,
2023-05-10,135.217,135.466,134.116,134.307,USDJPY,
2023-05-11,134.305,134.844,133.752,134.5165,USDJPY,
2023-05-12,134.5175,135.746,134.406,135.698,USDJPY,
2023-05-15,135.7565,136.326,135.6955,136.093,USDJPY,
2023-05-16,136.086,136.684,135.69,136.375,USDJPY,
2023-05-17,136.375,137.71,136.308,137.5675,USDJPY,
2023-05-18,137.568,138.748,137.291,138.6815,USDJPY,
2023-05-19,138.675,138.688,137.434,137.965,USDJPY,
2023-05-22,137.998,138.686,137.497,138.5855,USDJPY,
2023-05-23,138.5865,138.908,138.249,138.54,USDJPY,
2023-05-24,138.536,139.476,138.233,139.3715,USDJPY,
2023-05-25,139.365,140.221,138.913,140.064,USDJPY,
2023-05-26,140.0665,140.724,139.498,140.57,USDJPY,
2023-05-29,140.6765,140.917,140.114,140.383,USDJPY,
2023-05-30,140.385,140.925,139.576,139.7905,USDJPY,
2023-05-31,139.7895,140.374,139.236,139.325,USDJPY,
2023-06-01,139.3345,139.948,138.461,138.8265,USDJPY,
2023-06-02,138.835,140.07,138.608,139.981,USDJPY,
2023-06-05,139.973,140.453,139.253,139.554,USDJPY,
2023-06-06,139.557,139.994,139.102,139.64,USDJPY,
2023-06-07,139.636,140.248,139.032,140.132,USDJPY,
2023-06-08,140.1285,140.215,138.811,138.9045,USDJPY,
2023-06-09,138.9085,139.725,138.77,139.447,USDJPY,
2023-06-12,139.437,139.768,139.067,139.595,USDJPY,
2023-06-13,139.592,140.306,139.019,140.2105,USDJPY,
2023-06-14,140.208,140.27,139.291,140.0455,USDJPY,
2023-06-15,140.0475,141.502,139.945,140.288,USDJPY,
2023-06-16,140.287,141.886,139.856,141.842,USDJPY,
2023-06-19,141.8075,142.001,141.443,141.9435,USDJPY,
2023-06-20,141.9445,142.246,141.215,141.3995,USDJPY,
2023-06-21,141.392,142.359,141.286,141.853,USDJPY,
2023-06-22,141.8595,143.227,141.612,143.0885,USDJPY,
2023-06-23,143.089,143.872,142.7275,143.792,USDJPY,
2023-06-26,143.63,143.72,142.946,143.4785,USDJPY,
2023-06-27,143.483,144.169,143.287,144.0375,USDJPY,
2023-06-28,144.031,144.613,143.742,144.383,USDJPY,
2023-06-29,144.389,144.9,144.137,144.756,USDJPY,
2023-06-30,144.7525,145.068,144.215,144.271,USDJPY,
2023-07-03,144.3015,144.914,144.005,144.6605,USDJPY,
2023-07-04,144.66,144.702,144.207,144.457,USDJPY,
2023-07-05,144.4595,144.731,144.082,144.5715,USDJPY,
2023-07-06,144.5715,144.65,143.559,144.0415,USDJPY,
2023-07-07,144.0425,144.195,142.086,142.122,USDJPY,
2023-07-10,142.157,142.999,141.28,141.332,USDJPY,
2023-07-11,141.3365,141.461,140.161,140.3635,USDJPY,
2023-07-12,140.356,140.356,138.167,138.4365,USDJPY,
2023-07-13,138.437,138.953,137.925,138.077,USDJPY,
2023-07-14,138.051,139.152,137.268,138.9,USDJPY,
2023-07-17,138.724,139.403,138.013,138.7065,USDJPY,
2023-07-18,138.709,139.131,137.745,138.8275,USDJPY,
2023-07-19,138.827,139.993,138.767,139.615,USDJPY,
2023-07-20,139.6165,140.495,139.116,140.0655,USDJPY,
2023-07-21,140.0645,141.954,139.754,141.77,USDJPY,
2023-07-24,141.733,141.808,140.785,141.4535,USDJPY,
2023-07-25,141.4535,141.738,140.855,140.9355,USDJPY,
2023-07-26,140.9405,141.181,139.945,140.2045,USDJPY,
2023-07-27,140.198,141.297,138.77,139.4445,USDJPY,
2023-07-28,139.439,141.153,138.066,141.09,USDJPY,
2023-07-31,141.061,142.661,140.699,142.2805,USDJPY,
2023-08-01,142.2735,143.545,142.214,142.8075,USDJPY,
